row_id,cv_id,job_index,organization,position,startDate,endDate,status,department,seniority
909,179,0,LegalTegrity,COO (Geschäftsführende Gesellschafterin),2019-09,,ACTIVE,,
910,179,1,ada,ada Fellow,2019-09,,ACTIVE,,
911,179,2,Kienbaum,Principal,2018-02,2020-07,INACTIVE,,
912,179,3,Pia Michel Consulting,"Beraterin, Trainerin, Coach für Sondersituationen, Veränderungen und Perspektiven",2011-08,2020-07,INACTIVE,,
913,179,4,VOGEL & KOLLEGEN Unternehmensberater GmbH,Seniorpartnerin,2014-05,2016-04,INACTIVE,,
914,179,5,von Rundstedt,Personalberaterin,2005-06,2011-07,INACTIVE,,
915,180,0,ikonda GmbH,Geschäftsführender Gesellschafter,2023-10,,ACTIVE,,
916,180,1,3defacto GmbH,Geschäftsführer,2010,2023-10,INACTIVE,,
917,180,2,3defacto GmbH,Projektleiter,2004,2023-10,INACTIVE,,
918,181,0,Klinik Bavaria GmbH & Co. KG Rehabilitationsklinik Bad Kissingen,Geschäftsführer,,,UNKNOWN,,
919,182,0,Face Mining Services,Expat Jumbo Operator,2025-03,,ACTIVE,,
920,182,1,Barminco,Jumbo Operator - offshore,2021-05,2025-03,INACTIVE,,
921,182,2,Byrnecut Australia Pty Ltd,Bogger relief jumbo operator,2020-10,2021-05,INACTIVE,,
922,182,3,RUC Cementation Mining Contractors Pty Ltd,jumbo operator,2020-04,2020-09,INACTIVE,,
923,182,4,RUC Cementation Mining Contractors Pty Ltd,Development bogger operator,2019-08,2020-09,INACTIVE,,
924,182,5,Blackham Resources,Development bogger op,2019-01,2019-08,INACTIVE,,
925,182,6,Blackham Resources Ltd,Tele remote Bogger operator,2018-03,2019-08,INACTIVE,,
926,182,7,Blackham Resources Ltd,Jumbo Operator,2018-03,2018-07,INACTIVE,,
927,182,8,Byrnecut Australia Pty Ltd,All rounder,2015-02,2018-03,INACTIVE,,
928,183,0,Agentur für Kunstvermittlung GmbH,Geschäftsführer,1995-01,,ACTIVE,,
929,184,0,;-),Retired,2023-04,,ACTIVE,,
930,184,1,IIC GmbH,CEO; Shareholder,2008-01,,ACTIVE,,
931,184,2,Axpo Group,Software Engineer,2007-02,2023-04,INACTIVE,,
932,184,3,Intec International,Vice President; Shareholder,1996-01,2020-04,INACTIVE,,
933,184,4,Intec Connectivity,Vice President; Shareholder,1998-12,2018-09,INACTIVE,,
934,184,5,3f,IT Consultant,2006-03,2015-12,INACTIVE,,
935,184,6,EMPRISE Consulting,System Engineer,1998-08,2002-12,INACTIVE,,
936,184,7,Integrata AG,Software Engineer,1983-03,1995-12,INACTIVE,,
937,185,0,BMG LABTECH,Application Specialist,2021-01,,ACTIVE,,
938,185,1,Rheinische Friedrich-Wilhelms-Universität Bonn,Doctoral candidate in pharmaceutical chemistry,2015,2021-01,INACTIVE,,
939,186,0,Olíudreifing,porject manager,,,UNKNOWN,,
940,187,0,"Alcon Laboratories, Inc.","Head Public and Governmental Affairs, Pricing and Reimbursement",,,UNKNOWN,,
941,188,0,International Campaign for Tibet,Executive Director / Head of UN Advocacy,2005-11,,ACTIVE,,
942,188,1,German federal parliament,Research Associate,2003-11,2005-10,INACTIVE,,
943,188,2,amnesty international,Member of the National Board,2003,2005,INACTIVE,,
944,189,0,Alstom,Project V&V Manager,2024-05,,ACTIVE,,
945,189,1,Alstom,Validation and Test Engineer,2022-08,2024-05,INACTIVE,,
946,189,2,Alstom,ERTMS T&C Leader,2021-04,2022-08,INACTIVE,,
947,189,3,Alstom,ERTMS T&C Engineer,2019-04,2021-04,INACTIVE,,
948,189,4,İGA İstanbul Airport,Quality Control Engineer,2016-01,2019-02,INACTIVE,,
949,189,5,Thales,Maintenance Engineer,2013-08,2016-01,INACTIVE,,
950,190,0,Hausfeld,Rechtsanwalt | Counsel,2022-03,,ACTIVE,,
951,190,1,CALVOR,Head of Dispute Resolution | Rechtsanwalt,2021-10,2022-02,INACTIVE,,
952,190,2,consignum. Rechtsanwälte für Insolvenzrecht,Rechtsanwalt | Assoziierter Partner,2021-01,2021-09,INACTIVE,,
953,190,3,FORIS AG,Managing Director - Dispute Resolution | Rechtsanwalt,2019-04,2020-12,INACTIVE,,
954,190,4,DLA Piper,Rechtsanwalt | Counsel,2018-09,2019-02,INACTIVE,,
955,190,5,GÖRG,Rechtsanwalt | Assoziierter Partner,2011-09,2018-08,INACTIVE,,
956,190,6,Ganteführer,Rechtsanwalt,2011-03,2011-08,INACTIVE,,
957,190,7,GÖRG,Rechtsanwalt,2010-05,2011-02,INACTIVE,,
958,190,8,Jura Intensiv Repetitorium GmbH & Co. KG,Repetitor (Zivilrecht),2007-08,2010-04,INACTIVE,,
959,191,0,Parkdale Queen West Community Health Centre,Indigenous Counsellor & Case Manager - Niiwin Wendaanimak,2020-09,,ACTIVE,,
960,191,1,Freelancer- Self employed,Art Therapist and Registered Psychotherapist,2018-04,2020-09,INACTIVE,,
961,191,2,Toronto District School Board,Newcomer Program Facilitator - Indigenous Arts,2018-01,2020-06,INACTIVE,,
962,191,3,Toronto Art Therapy Institute,Student Art Therapist,2015-09,2018-04,INACTIVE,,
963,191,4,4Cats,Arts Instructor,2014-01,2015-09,INACTIVE,,
964,192,0,Köster GmbH,Bauleiter,2022-01,,ACTIVE,,
965,193,0,Centro diagnostico Pasteur,Amministrazione,2012-07,,ACTIVE,,
966,193,1,Assicurazioni Generali,Ispettore di primo livello,2012-03,2012-06,INACTIVE,,
967,193,2,NewEn s.r.l,Marketing Junior Consultant,2011-01,2011-12,INACTIVE,,
968,194,0,Graphic Packaging International - Europe,Head of Customer Sales Service & Sales Controlling,2024-04,,ACTIVE,,
969,194,1,Graphic Packaging International - Europe,Customer Service Sales Representative,2022-07,2024-11,INACTIVE,,
970,194,2,AR Packaging,Customer Service Sales Representative,2020-04,2022-07,INACTIVE,,
971,194,3,A&R Carton,Customer Service Sales Representative,2008-08,2020-04,INACTIVE,,
972,195,0,rst,gerant,,,UNKNOWN,,
973,196,0,ERCO,Engineering Manager,2016-07,,ACTIVE,,
974,196,1,OSRAM SYLVANIA,R&D Manager,2013-01,2016-06,INACTIVE,,
975,196,2,OSRAM SYLVANIA,Engineering Manager,2007-11,2012-12,INACTIVE,,
976,196,3,OSRAM,"Development Engineer, later: Team Lead",2002-07,2007-10,INACTIVE,,
977,196,4,Research Center Juelich,Scientific Associate (Diploma Thesis),2000-12,2002-01,INACTIVE,,
978,197,0,Nds. Ministerium für Wissenschaft und Kultur,Referatsleiter,,,UNKNOWN,,
979,198,0,No Company,Retired but still active and interested in Optics Development and Metrology,2020-01,,ACTIVE,,
980,198,1,Berliner Glas KGaA Herbert Kubatz GmbH & Co.,Manager Interferometry and Software Development,2019-07,2019-12,INACTIVE,,
981,198,2,Berliner Glas KGaA Herbert Kubatz GmbH & Co.,"Manager Metrology, Software Development, Electronic Development and Optical Design",2015-09,2019-06,INACTIVE,,
982,198,3,Berliner Glas KGaA Herbert Kubatz GmbH & Co.,Manager Metrology and Software Development,2013-02,2015-09,INACTIVE,,
983,198,4,Berliner Glas KGaA Herbert Kubatz GmbH & Co.,General Manager Business Unit Industrial Solutions,2009-06,2013-08,INACTIVE,,
984,198,5,Berliner Glas KGaA Herbert Kubatz GmbH & Co.,Manager Product Development Systems,2006-05,2009-05,INACTIVE,,
985,198,6,*Acritec Society for Ophthalmic Implants,Managing Director,2004,2006,INACTIVE,,
986,198,7,"Spindler & Hoyer, später LINOS",Head of Business Division Industrial Manufacturing,1989,2004,INACTIVE,,
987,198,8,Jos. Schneider Optische Werke GmbH Bad Kreuznach,Head of Mathematics Office (Mathematisches Büro) (Optical Design Department),1986-02,1989-10,INACTIVE,,
988,199,0,Microsoft,Sales Consultant - Business Application,2021-03,,ACTIVE,,
989,199,1,MODUS Consult GmbH,Presales Consultant,2019-06,2021-02,INACTIVE,,
990,199,2,MODUS Consult GmbH,Project Consultant,2017-05,2019-05,INACTIVE,,
991,199,3,MODUS Consult GmbH,Junior Consultant,2015-11,2017-04,INACTIVE,,
992,199,4,MODUS Consult GmbH,Working Student,2012-10,2015-10,INACTIVE,,
993,200,0,Medtronic,Senior Technical Consultant,2024-07,,ACTIVE,,
994,200,1,Medtronic,Technical Consultant,2018-09,2024-06,INACTIVE,,
995,200,2,Timken GmbH,Sales Engineer,2017-01,2018-06,INACTIVE,,
996,200,3,Timken GmbH,Application Engineer,2015-05,2017-06,INACTIVE,,
997,200,4,The Timken Company,Application Engineer,2014-10,2015-04,INACTIVE,,
998,200,5,Miltenyi Biotec,Research Internship,2013-08,2013-11,INACTIVE,,
999,200,6,Institut für Textiltechnik der RWTH Aachen University,Scientific Assistant,2012-06,2013-07,INACTIVE,,
1000,200,7,Helmholtz-Institut - RWTH Aachen und Universitätsklinikum Aachen,Scientific Assistant,2010-01,2011-06,INACTIVE,,
1001,201,0,Cleveland Clinic Connected Care,Nurse Practitioner,2023-08,,ACTIVE,,
1002,201,1,Aultman Hospital,Adult Gerontology Nurse Practitioner,2022-09,2023-11,INACTIVE,,
1003,201,2,Aultman Hospital,RN,2017-05,2023-11,INACTIVE,,
1004,201,3,Aultman Hospital,Adult Gerontology Nurse Practitioner,2022-09,2022,INACTIVE,,
1005,201,4,AULTMAN SPECIALTY HOSPITAL LLC,"Staff Nurse, Case Management",2019-11,2023-11,INACTIVE,,
1006,201,5,Edwin Shaw Rehabilitation Institute,RN,2015-11,2017-08,INACTIVE,,
1007,201,6,Hanover Health Care Ctr,RN Unit Manager,2014-05,2015-05,INACTIVE,,
1008,201,7,Canton Helath Care Center,LPN,2009-09,2014-09,INACTIVE,,
1009,202,0,Kamps Sperziebonen,Packhouse Managing consultant,2018-09,,ACTIVE,,
1010,202,1,africaJUICE B.V.,"Re-organization warehouse, plant management and quality control manager",2018-03,2018-08,INACTIVE,,
1011,202,2,africaJUICE B.V.,Organization Manager,2017-05,2018-02,INACTIVE,,
1012,202,3,Organto Foods,Project Manager packhouse organic vegetable,2017-09,2018-02,INACTIVE,,
1013,202,4,Group Machiels,Operational managing packhouse vegetable,2015-11,2017-04,INACTIVE,,
1014,202,5,Indu Farm Kenya,Organization Manager packhouse vegetable Kenya,2013-10,2015-07,INACTIVE,,
1015,202,6,Van Oers United,Operational Manager packhouse,2011-08,2013-09,INACTIVE,,
1016,202,7,Indu Farm Naivasha,"Quality Research Manager, Indu Farm",2004-10,2011-07,INACTIVE,,
1017,202,8,Kigali roses,"Quality and packhouse manager, Kigali, Rwanda",2004-03,2004-10,INACTIVE,,
1018,202,9,Sande Kenya,Quality and research manager,2001-07,2004-02,INACTIVE,,
1019,202,10,Tarsal bloemen,Quality manager flowers,1998,2001,INACTIVE,,
1020,202,11,Van der schaaf Bloemen,Co-owner: of three flower shops,1988,1998,INACTIVE,,
1021,203,0,21iLAB,Verwaltungsrat,2021-06,,ACTIVE,,
1022,203,1,Kaiser Partner Financial Advisors Ltd.,Chairman of the Board of Directors,2020-02,,ACTIVE,,
1023,203,2,Kaiser Partner Privatbank AG,CEO,2011-03,,ACTIVE,,
1024,203,3,FMA - Financial Market Authority Liechtenstein,"Deputy CEO, Member of the Executive Board, Head Banking and Securities Supervision",2006,2011-03,INACTIVE,,
1025,203,4,Raiffeisen Schweiz,Head Project Management / Head Management Office,2000,2006,INACTIVE,,
1026,204,0,GOLDBECK,Development Manager,2023-01,,ACTIVE,,
1027,204,1,GOLDBECK,Planungsmanager / Systemplanung,2018-10,2023-01,INACTIVE,,
1028,204,2,Metecno Bausysteme GmbH,Head of Application Technology / Leiter Anwendungstechnik,2016-03,2018-09,INACTIVE,,
1029,204,3,Metecno Bausysteme GmbH,Anwendungstechniker,2005-04,2016-03,INACTIVE,,
1030,205,0,Sto SE & Co. KGaA,Vertriebsspezialist,2016-08,,ACTIVE,,
1031,206,0,Freiberuflich,Rechtsanwalt,2001-12,,ACTIVE,,
1032,207,0,"Bruck, Inc",Business Owner,,,UNKNOWN,,
1033,208,0,B&R Industrial Automation,HW-Developer BU Motion,2013-09,,ACTIVE,,
1034,208,1,E.G.O. Commercial Electronics AG,"HW-Entwickler, Layout, Testsysteme",2005-08,2013-08,INACTIVE,,
1035,208,2,Alphasem AG,"Entwickler, Layout",2000-08,2005-08,INACTIVE,,
1036,209,0,Atlas Copco Holding GmbH,Head of Organization Projects and Facility Operations,2025-01,,ACTIVE,,
1037,209,1,Atlas Copco,General Operations Manager,2000-01,2025-02,INACTIVE,,
1038,210,0,Selbständig,Landwirtschaftsmeister,,,UNKNOWN,,
1039,211,0,ERGO Group AG,Head of Global Life Products,2019-04,,ACTIVE,,
1040,211,1,Ergo China Consulting Ltd.,Head of Performance Management / regional CFO China,2017-09,2019-04,INACTIVE,,
1041,211,2,ERGO International AG,"Interim Regional Manager India, Greece and Turkey",2015-02,2017-08,INACTIVE,,
1042,211,3,ERGO INSURANCE (Belgium),Head of IT Benelux,2013-04,2017-08,INACTIVE,,
1043,211,4,ERGO International AG,Implementation Manager Ergo China Life,2011-04,2013-03,INACTIVE,,
1044,211,5,ERGO International AG,Regional Management China (Market Entry & Controlling),2008-01,2011-03,INACTIVE,,
1045,211,6,Victoria Lebensversicherung AG,Consultant for Employee Benefits (Corporate New Business Department),2002-07,2007-12,INACTIVE,,
1046,211,7,IDS Scheer,Consultant for Financial Services / Insurance,2002-01,2002-06,INACTIVE,,
1047,211,8,Allianz Life,Consultant for international Employee Benefits,2000-10,2002-01,INACTIVE,,
1048,212,0,Benno Therapeutics,Investor,2024-01,,ACTIVE,,
1049,212,1,Cellab - CDMO,Investor,2023-12,,ACTIVE,,
1050,212,2,CimCure B.V.,Investor,2023-01,,ACTIVE,,
1051,212,3,Neurocast,Investor,2023-01,,ACTIVE,,
1052,212,4,Omnio AB,Investor,2022-07,,ACTIVE,,
1053,212,5,Reunion Capital,Founder,2022-04,,ACTIVE,,
1054,212,6,Amsterdam UMC,Professor,2008-02,,ACTIVE,,
1055,212,7,"GRAIL, Inc.",Head of Nucleic Acid Research,2016-01,2016-05,INACTIVE,,
1056,212,8,thromboDx,Chief Scientific Officer,2012-01,2016-01,INACTIVE,,
1057,212,9,Harvard Medical School and Massachusetts General Hospital,Postdoc,2006-02,2008-01,INACTIVE,,
1058,213,0,Muldental Elektronik GmbH,Geschäftsführer,1996-04,,ACTIVE,,
1059,214,0,HICO CANADA INC.,Executive Assistant to the President,2023-08,,ACTIVE,,
1060,214,1,GLELCS Inc.,Founder & President of GLELCS Inc.,2012-04,2016-12,INACTIVE,,
1061,214,2,Rheinmetall Canada Inc.,Department Head ILS & Product Support,1996-09,2012-03,INACTIVE,,
1062,214,3,"Oerlikon Contraves Inc. St. Jean-sur-Richelieu, Canada",Manager LSA & Technical Publications,1991-12,1996-10,INACTIVE,,
1063,214,4,"Oerlikon Aerospace Inc. St.Jean-sur-Richelieu, Canada",G/L Test Support,1986-01,1991-11,INACTIVE,,
1064,214,5,"Oerlikon Buehrle AG, Zuerich / Switzerland",ILS Subject Matter Expert,1981-09,1985-10,INACTIVE,,
1065,215,0,Hochschule für angewandte Wissenschaft und Kunst,Professor,,,UNKNOWN,,
1066,216,0,Freshfields Bruckhaus Deringer,Partner,1994,,ACTIVE,,
1067,217,0,Nolis GmbH,Webentwickler,2015-03,,ACTIVE,,
1068,218,0,GreenGaraGe GmbH,Director Construction & Engineering,2019-03,,ACTIVE,,
1069,218,1,Baum Consulting Ingenieur Büro,Geschäftsführender Inhaber,2017-07,,ACTIVE,,
1070,218,2,ECRES Vertriebsgesellschaft mbH (Europäisches Centrum für Regenerative Energiesysteme),Geschäftsführer,2018-01,2019-03,INACTIVE,,
1071,218,3,EBERHARD BAUM & PARTNER CONSULTING LIMITED,Selbstständiger Unternehmer,2004-08,2017-09,INACTIVE,,
1072,218,4,"DS Haus und Grund KG, PaxHaus GmbH",Selbständiger Unternehmer,1998-06,2004-09,INACTIVE,,
1073,218,5,STAHLGRUBER GmbH,Produkt- und Key Account Manager Industrie Division,1989-11,1998-05,INACTIVE,,
1074,219,0,WSFS Bank,Chief Operating Officer - Consumer Bank | Head of Strategic Planning and Corporate Development,2020-08,2025-01,INACTIVE,,
1075,219,1,Evans Bank,Vice Chair Board Of Directors,2017-04,2020-09,INACTIVE,,
1076,219,2,Pearl Meyer (The River Group),Partner,2013-07,2020-08,INACTIVE,,
1077,219,3,KeyBank (First Niagara Bank),"Executive Vice President, Corporate Development",2010-05,2013-07,INACTIVE,,
1078,219,4,Aston Associates,President,1996-04,2010-04,INACTIVE,,
1079,220,0,Westsächsische Hochschule Zwickau,Dekanatsrätin,1986-01,,ACTIVE,,
1080,221,0,KIX Service Software GmbH,Mitarbeiter Produktmanagement,2023-01,,ACTIVE,,
1081,221,1,KIX Service Software GmbH,Service Agent,2020-07,2022-12,INACTIVE,,
1082,221,2,aetka AG,Team Manager Area South / Gruppenleiter Region Süd,2019-01,2020-06,INACTIVE,,
1083,221,3,mailingwork GmbH,Partner Account Manager,2014-05,2018-12,INACTIVE,,
1084,221,4,mailingwork GmbH,Sales Manager,2014-04,2014-04,INACTIVE,,
1085,221,5,Vodafone Germany,Filialleiter (Groß-Filialleiter),2006,2014,INACTIVE,,
1086,221,6,Vodafone Germany,Stellvertretender Regionalmanager,2012,2013,INACTIVE,,
1087,221,7,Vodafone Germany,Verkäufer,1999,2007,INACTIVE,,
1088,221,8,Radio- und Fernsehen Fellenberger,Verkauf und Techniker,1998,1999,INACTIVE,,
1089,222,0,KPMG Deutschland,Manager | Prokurist | Strategie- und Managementberatung Financial Services,2023-10,,ACTIVE,,
1090,222,1,KPMG Deutschland,Assistant Manager | Financial Services Strategie- und Managementberatung,2018-09,2023-09,INACTIVE,,
1091,222,2,HypoVereinsbank - UniCredit - Deutschland,Praktikant Corporate Treasury Sales,2017-09,2018-01,INACTIVE,,
1092,222,3,Hartz Regehr,Werkstudent Datenmanagement,2016-11,2017-01,INACTIVE,,
1093,222,4,Clairfield International GmbH,"Praktikant Corporate Finance, M&A",2014-08,2015-02,INACTIVE,,
1094,222,5,DRK Kreisverband Stuttgart e.V.,Freiwilliges Soziales Jahr Mobile Soziale Dienste,2012-09,2013-02,INACTIVE,,
1095,223,0,Fish Corb Films,Head of Development,2010-03,,ACTIVE,,
1096,223,1,University of Malta,Part Time lecturer in Principles of writing and in Mythology,2006-10,,ACTIVE,,
1097,223,2,Drunken Angel Films,Development director / scriptwriter,2000-01,,ACTIVE,,
1098,224,0,OBSS,Manager,2025-03,,ACTIVE,,
1099,224,1,OYAK,Software Developer,2022-11,2025-03,INACTIVE,,
1100,224,2,Türkiye Petrolleri A.O.,Software Engineer,2019-09,2022-10,INACTIVE,,
1101,224,3,Roketsan Roket Sanayii ve Ticaret. A. Ş.,Intern,2018-07,2018-08,INACTIVE,,
1102,224,4,ARD GRUP,Intern,2017-08,2017-08,INACTIVE,,
1103,225,0,Alteams Oy,Chairman of the Board,2024-07,,ACTIVE,,
1104,225,1,Jofin Consulting Oy,Independent Consultant,2024-01,,ACTIVE,,
1105,225,2,Scanfil plc,"Advisor, Scanfil",2023-09,2023-12,INACTIVE,,
1106,225,3,Scanfil plc,Chief Executive Officer,2013-04,2023-08,INACTIVE,,
1107,225,4,Scanfil plc,"Director, Sales and Marketing",2012-01,2013-03,INACTIVE,,
1108,225,5,MSK Group Oy,Board Member,2022-04,2023-04,INACTIVE,,
1109,225,6,Meka Pro Oy,Managing Director,2007-08,2011-12,INACTIVE,,
1110,225,7,Scanfil Oyj,"Vice President, Sales and Business Development",2003-08,2007-07,INACTIVE,,
1111,225,8,Nokia Networks,Various senior management positions in sales and services,1998-03,2003-07,INACTIVE,,
1112,225,9,YIT,Several management positions,1990-05,1998-02,INACTIVE,,
1113,226,0,AL-KO Vehicle Technology Group,Stammdatenmanager R&D ENGINEERING / R&D,2024-04,,ACTIVE,,
1114,226,1,AL-KO Kober Corp,Laserbediener,2000-04,2024-05,INACTIVE,,
1115,226,2,Anetech Edelstahltechnik GmbH,Vorarbeiter,1995-04,2000-03,INACTIVE,,
1116,227,0,Binder Gruppe,aktiver Gesellschafter,2012-08,,ACTIVE,,
1117,227,1,egf Manufaktur,aktiver Gesellschafter,1996-01,,ACTIVE,,
1118,227,2,Binder & Eckart GmbH & Co. KG,Partner,1999,2016-07,INACTIVE,,
1119,227,3,IMM - Binder & Eckart Sanitätsfachhandels GmbH,Geschäftsführer,1992-01,1995-09,INACTIVE,,
1120,227,4,Binder & Eckart GmbH,Geschäftsführender Gesellschafter,1991-01,1991-12,INACTIVE,,
1121,227,5,Bain & Company,Consultant,1988-08,1991-01,INACTIVE,,
1122,228,0,"Erich Keller AG - Innenausbau, Design + Technik",Leiter Produktion / Mitinhaber,2021-04,,ACTIVE,,
1123,228,1,"Erich Keller AG - Innenausbau, Design + Technik",Leiter Produktion,1992-01,,ACTIVE,,
1124,228,2,Moba St. Gallen,Werstattleiter und Lehrlingsbetreuer,1990-06,1991-07,INACTIVE,,
1125,228,3,Moba St. Gallen,Arbeitsvorbereiter für Spezialküchen,1988-06,1990-05,INACTIVE,,
1126,228,4,Moba St. Gallen,Bankschreiner und Oberflächenbehandlung,1987-09,1988-05,INACTIVE,,
1127,229,0,Seller Ventures,Senior Manager,2016-03,,ACTIVE,,
1128,229,1,AllAboutOutdoor.com,Mall Head,2015-02,2016-01,INACTIVE,,
1129,229,2,AllAboutOutdoor.com,Assistant Manager - DLF Gurgaon Malls,2012-12,2014-04,INACTIVE,,
1130,229,3,GTL Limited,Service Delivery Engineer,2010-06,2011-09,INACTIVE,,
1131,230,0,New York Law School,Mediation Clinic,2024-08,2024-12,INACTIVE,,
1132,230,1,"Vorontsov Law Firm, PLLC",Legal Intern,2024-05,2024-08,INACTIVE,,
1133,230,2,Kings County Supreme Court,Judicial Intern,2023-07,2023-08,INACTIVE,,
1134,230,3,Metropolitan Transportation Authority,Paralegal,2019-06,2019-12,INACTIVE,,
1135,230,4,E&M Associates Property Management,Summer Intern,2015,2018,INACTIVE,,
1136,231,0,NYSE,Head of Information Technology,,,UNKNOWN,,
1137,232,0,Benchmark Foam Inc,President,2016-10,,ACTIVE,,
1138,232,1,Black Line Capital Inc.,Vice President Sales & Marketing,2005-06,2024-06,INACTIVE,,
1139,233,0,Rust-Oleum Canada,Senior Brand Manager,2025-04,,ACTIVE,,
1140,233,1,PPG,Director of Marketing / Senior Marketing Manager,2013-01,2025-03,INACTIVE,,
1141,233,2,AkzoNobel,Senior Brand Manager,2009-07,2013-01,INACTIVE,,
1142,233,3,Audio Products International,Global Brand Manager,2004-04,2009-05,INACTIVE,,
1143,233,4,Stetron,Account Development Manager,2002-04,2004-04,INACTIVE,,
1144,233,5,Flender,Inside Sales Representative,2002-01,2002-04,INACTIVE,,
1145,233,6,ODERMARK BEKLEIDUNGSWERKE BRINKMANN,Business Trainee,1991-08,1994-04,INACTIVE,,
1146,234,0,Winzer,Weinbautechniker,,,UNKNOWN,,
1147,235,0,Lipoid GmbH,Leiter Instandhaltung,2018-03,,ACTIVE,,
1148,235,1,Saint-Gobain,Leiter Instandhaltung,2014-08,2018-02,INACTIVE,,
1149,235,2,Faber Industrietechnik,Arbeitsvorbereitung,2012-10,2014-07,INACTIVE,,
1150,235,3,Saint-Gobain,Maschinenführer und Instandhalter,2006-07,2012-09,INACTIVE,,
1151,236,0,Saottini Auto,Salesman,2023-06,,ACTIVE,,
1152,236,1,Pizzeria “Scala” Ghedi,Rider,2021-11,2023-06,INACTIVE,,
1153,236,2,G.B. Trasporti Funebri,Necrophore,2021-09,2023-06,INACTIVE,,
1154,237,0,SS&C Technologies,Senior Human Resources Manager,2022-01,,ACTIVE,,
1155,237,1,Enterprise Integration,Human Resources Business Partner,2019-12,2021-12,INACTIVE,,
1156,237,2,Accretive Solutions,"Director, Talent Acquisition/ HR Generalist",2015-02,2019-12,INACTIVE,,
1157,237,3,Enterprise Integration,Talent Acquisition Manager,2012-11,2014-12,INACTIVE,,
1158,237,4,CEVA Logistics,Director Talent Acquisition,2007,2012,INACTIVE,,
1159,237,5,CTG,Senior Regional Human Resources Manager,2006,2007,INACTIVE,,
1160,237,6,American Computer Technologies (ACT),Sr. Recruiter/ Employee Relations Specialist,2003,2006,INACTIVE,,
1161,237,7,CTG,Regional Human Resources Generalist,1999,2003,INACTIVE,,
1162,238,0,MMS-Werbeagentur,Geschäftsführer,2016,2016,INACTIVE,,
1163,239,0,Sparkasse Schaumburg,Bankkaufmann,,,UNKNOWN,,
1164,239,1,Sparkasse Schaumburg,Direktor,2015-08,,ACTIVE,,
1165,240,0,KatKin,Influencer Marketing Executive,2025-05,,ACTIVE,,
1166,240,1,altwater,Marketing Executive,2023-08,2025-04,INACTIVE,,
1167,240,2,Star Seed,"Brand, Marketing, PR & Communications Intern",2023-07,2023-08,INACTIVE,,
1168,240,3,InsideUni,Head Of Content,2022-07,2023-06,INACTIVE,,
1169,240,4,TEDxOxford,Head Of Marketing,2022-05,2023-05,INACTIVE,,
1170,240,5,Medloop Ltd.,Sales And Marketing Intern,2023-03,2023-04,INACTIVE,,
1171,240,6,OXFORD MOLECULAR MEDICINE ACADEMY LIMITED,Summer Marketing Development Strategy Intern,2022-06,2022-07,INACTIVE,,
1172,240,7,Oxford University Japan Society,Secretary,2021-04,2022-06,INACTIVE,,
1173,240,8,OXFORD MOLECULAR MEDICINE ACADEMY LIMITED,Spring Marketing Development Strategy Intern,2022-03,2022-03,INACTIVE,,
1174,240,9,The Oxford Blue,Digital Strategist,2022-01,2022-03,INACTIVE,,
1175,240,10,"Cherwell Newspaper, University of Oxford",Social Media Officer,2021-04,2021-12,INACTIVE,,
1176,240,11,Wan Da Takeaway,Counter Assistant,2017-03,2021-09,INACTIVE,,
1177,240,12,MSE,Content Creator,2018-09,2019-08,INACTIVE,,
1178,240,13,Mizuho,Assistant in Global Transactions Department,2018-06,2018-06,INACTIVE,,
1179,241,0,Orthosteo Praxis,Unternehmensinhaber,2022-10,,ACTIVE,,
1180,241,1,Epi-Zentrum Hamburg,Physiotherapist,2020-07,2022-10,INACTIVE,,
1181,241,2,FC St. Pauli von 1910 e.V.,Physical therapist rehabilitation,2017-08,2020-07,INACTIVE,,
1182,241,3,Enschedese Hockey Vereniging,Physical Therapist,2016-06,2017-08,INACTIVE,,
1183,241,4,FysioHolland B.V.,Physical Therapist,2016-05,2017-08,INACTIVE,,
1184,241,5,U.D.I. Enschede,Physical Therapist,2013-06,2017-08,INACTIVE,,
1185,241,6,FC Twente,Physical Therapist,2016-01,2016-12,INACTIVE,,
1186,241,7,Ambulantes Physio Center Gronau,Physical Therapist,2016-03,2016-04,INACTIVE,,
1187,241,8,Saxion,Student,2011-09,2016-03,INACTIVE,,
1188,241,9,Bundeswehr,Ministerial Officer,2005-01,2011-08,INACTIVE,,
1189,242,0,Woody-Display,Vizepräsident Junior,2020-08,,ACTIVE,,
1190,243,0,DERTOUR Austria GmbH,Prokurist / Direktor Touristik,2023-10,,ACTIVE,,
1191,243,1,REWE Austria Touristik GmbH,Prokurist / Direktor Touristik,2017-07,2024-01,INACTIVE,,
1192,243,2,REWE Austria Touristik GmbH,Prokurist / Leitung Touristik Pauschalreisen & eCommerce,2013-01,2017-06,INACTIVE,,
1193,243,3,REWE Austria Touristik GmbH,Leitung Expansion,2008-09,2012-12,INACTIVE,,
1194,243,4,REWE Austria Touristik GmbH,"Leitung eCommerce - New Media, Organisation",1998-11,2008-08,INACTIVE,,
1195,243,5,ITS BILLA TRAVEL s.r.o.,Geschäftsleiter,2009-01,2012-12,INACTIVE,,
1196,244,0,Gärtner Transporte,Kipper -Spedition,1990-01,,ACTIVE,,
1197,245,0,Escola de Educação Infantil João e Maria,Pedagoga,2010-03,,ACTIVE,,
1198,246,0,Butte County Behavioral Health,Behavioral Health Clinician,2022-08,,ACTIVE,,
