row_id,cv_id,job_index,organization,position,startDate,endDate,status,department,seniority
2029,463,3,Gutbrod GmbH,Manager Production Planning,1990-04,1991-06,INACTIVE,Other,Professional
2030,463,4,Corning Keramik Kaiserslautern,Manager Logistics and Warehouse,1989-04,1990-03,INACTIVE,Other,Professional
2031,463,5,Kalle Niederlassung der Hoechst AG,"Production Engineer, Manager internal Logistics and Packaging",1985-01,1989-03,INACTIVE,Other,Professional
2032,463,6,Michelin Reifenwerke,Production engineer,1981-10,1984-12,INACTIVE,Other,Professional
2033,464,0,Education nationale,"inspecteur général de l'éducation, du sport et de la recherche",,,UNKNOWN,Other,Professional
2034,465,0,Stefan Wulff AB,Owner,2010-12,,ACTIVE,Other,Management
2035,465,1,Wordplay trycksaksproduktion,Owner,2005-08,,ACTIVE,Other,Management
2036,465,2,Batteri Kommunikation,ACI - Adobe Certified Instructor,2010,2012,INACTIVE,Other,Professional
2037,465,3,Ikea Communications,Desktop Publisher,2008-03,2010-09,INACTIVE,Marketing,Professional
2038,465,4,Klaive Kommunikation,Originalare,2007,2009,INACTIVE,Marketing,Professional
2039,465,5,Rönngard,Frilans,2005,2006,INACTIVE,Other,Professional
2040,465,6,Intellecta Duro,Originalare/Final artist,2000-09,2005-07,INACTIVE,Marketing,Professional
2041,465,7,T5 Information,Originalare/Final artist,1997-09,2000-08,INACTIVE,Marketing,Professional
2042,465,8,IKEA Catalogue,Fotografassistent,1996-01,1996-06,INACTIVE,Other,Junior
2043,465,9,IKEA Catalogue,Fotografassistent,1995-01,1995-06,INACTIVE,Other,Junior
2044,466,0,Ingo Wolters,Systemischer Berater für Organisationsentwicklung und Coach,2017-05,,ACTIVE,Consulting,Professional
2045,467,0,Cosmetix West,General Manager/Vice President of Planning,2010-05,,ACTIVE,Other,Management
2046,467,1,Cosmetix West,Key Account Manager,2005-04,2010-05,INACTIVE,Sales,Professional
2047,467,2,Brian's Hardwood Floors,General Manager,2002-01,2005-01,INACTIVE,Other,Management
2048,467,3,Hallway Plumbing,General Manager,1997-02,2002-03,INACTIVE,Other,Management
2049,468,0,"Novartis, P&O Switzerland",Senior Diversity & Inclusion Partner,2016-04,,ACTIVE,Human Resources,Senior
2050,468,1,Novartis Pharma AG,Communications Project Manager Cardio-Metabolic Franchise,2015-09,2016-03,INACTIVE,Project Management,Professional
2051,468,2,Novartis Pharma AG,Project Manager Development Communications,2009-04,2015-08,INACTIVE,Project Management,Professional
2052,468,3,Novartis Pharmaceuticals,"Senior Communications Manager, Rasilez",2001-06,2009-03,INACTIVE,Marketing,Senior
2053,469,0,Weber Management Solutions,Managing Director,2020-05,,ACTIVE,Other,Management
2054,470,0,Werimo Group,Key Account / Project Manager,2021-12,,ACTIVE,Other,Lead
2055,470,1,LTA Anlagentechnik GmbH,Bereichsleiter Blechbearbeitung,2020-02,2021-11,INACTIVE,Other,Lead
2056,470,2,LTA-Anlagentechnik GmbH,Key-Account-Manager,2017-12,2020-02,INACTIVE,Sales,Professional
2057,470,3,Lufthansa Technik Intercoat,Sales Manager & Product Engineer,2013-10,2017-11,INACTIVE,Other,Professional
2058,470,4,Lufthansa Technik Intercoat,Product Engineer,2011-01,2013-10,INACTIVE,Information Technology,Professional
2059,470,5,Bundeswehr,"Meister Fluggerät (MiG 29, EF2000)",1999-09,2007-09,INACTIVE,Other,Professional
2060,471,0,Gemeinde Unterföhring,Öffentlicher Angestellter,,,UNKNOWN,Administrative,Professional
2061,472,0,Grubers Beckett,Owner,2001-05,,ACTIVE,Other,Management
2062,473,0,Klarna,Senior Commercial Manager,2021-11,,ACTIVE,Sales,Senior
2063,473,1,Brothers & Sisters Sverige AB,Omni-channel & E-Commerce Manager at Brothers,2018-05,2021-11,INACTIVE,Marketing,Professional
2064,473,2,XXL Sport & Villmark,E-Commerce Manager,2016-02,2018-05,INACTIVE,Marketing,Professional
2065,473,3,MnO International AB,Export Manager - Under Armour,2014-01,2016-02,INACTIVE,Other,Professional
2066,473,4,MnO International AB,Business Area Manager,2013-06,2014-01,INACTIVE,Other,Professional
2067,473,5,Intersport Sweden,Category/Product manager,2007-09,2013-06,INACTIVE,Marketing,Professional
2068,473,6,Intersport Sweden,"Jr. Product manager ""Teamsport"" / Shoe coordinator",2007-01,2007-09,INACTIVE,Project Management,Junior
2069,473,7,Intersport Sweden,"Planner & sales ""Never out of stock""",2003-02,2007-01,INACTIVE,Sales,Professional
2070,474,0,MIT network ag,im (Un-)Ruhestand,,,UNKNOWN,Other,Professional
2071,475,0,IAV,Executive Vice President Connected Software Systems & Services,2021-04,,ACTIVE,Information Technology,Management
2072,475,1,CARIAD,Head of Embedded Platform Development,2020-06,2021-03,INACTIVE,Information Technology,Lead
2073,475,2,Volkswagen AG,Head of Software,2018-09,2020-05,INACTIVE,Information Technology,Lead
2074,475,3,Carmeq GmbH,Head of Software Development,2006-01,2018-08,INACTIVE,Information Technology,Lead
2075,476,0,Hausbank München eG,"Abteilungsleiter Vertrieb, Dipl. Bankbetriebswirt Management (ADG)",2003-01,,ACTIVE,Sales,Lead
2076,476,1,Sparda-Bank München eG,Bankfachwirt,1998-11,2002-12,INACTIVE,Other,Professional
2077,476,2,VR-Bank Werdenfels eG,Bankkaufmann,1994-09,1998-12,INACTIVE,Other,Professional
2078,477,0,Continental,HR IT Consultant,2022-06,,ACTIVE,Consulting,Professional
2079,477,1,Continental,IT Project Manager,2015-05,2022-06,INACTIVE,Project Management,Professional
2080,477,2,Continental,Project Management Coach,2017-05,2018-05,INACTIVE,Project Management,Lead
2081,477,3,Avanade,Senior Analyst,2011-05,2015-04,INACTIVE,Other,Senior
2082,477,4,HP Mid-market Solutions GmbH,Business Intelligence Consultant,2008-10,2011-04,INACTIVE,Consulting,Professional
2083,478,0,Sinosteel-Tech,CEO,2013,,ACTIVE,Other,Management
2084,478,1,SMS Siemag Technology Co. Ltd.,Executive Vice President,2004,2012,INACTIVE,Other,Management
2085,478,2,SMS Siemag AG,Vice President,2007,2011,INACTIVE,Other,Management
2086,478,3,SMS Demag Automation and Service Co. Ltd.,President,2002,2004,INACTIVE,Other,Management
2087,478,4,SMS Demag - MCC Co. Ltd.,General Manager,2000,2002,INACTIVE,Other,Management
2088,479,0,Gemeente Arnhem,Bestuursassistent,2022-10,,ACTIVE,Administrative,Professional
2089,480,0,fair trade GmbH,Owner,,,UNKNOWN,Other,Management
2090,481,0,instagrid,Senior Data Analyst,2023-11,,ACTIVE,Information Technology,Senior
2091,481,1,Agent3,Data Analyst,2023-06,2023-10,INACTIVE,Information Technology,Professional
2092,481,2,dean&david Franchise GmbH,Senior Managing Partner,2012-06,2022-09,INACTIVE,Business Development,Senior
2093,482,0,Bon Secours Health System,Scheduler,,,UNKNOWN,Administrative,Professional
2094,483,0,Jönköping University ILO,Tekniklektor,2018-01,,ACTIVE,Information Technology,Lead
2095,483,1,Winkler Organisationsutveckling AB,"Utbildare och konsult inom organisation, ledarskap och projektledning",1997,,ACTIVE,Consulting,Professional
2096,483,2,Gamleby Träningscenter AB,Ägare,2002,2007,INACTIVE,Other,Management
2097,483,3,MBVV Consulting,Verkställande direktör,1999,2002,INACTIVE,Other,Director
2098,483,4,Amu International,Utbildare inom pedagogik,1995,1997,INACTIVE,Consulting,Professional
2099,483,5,AmuGruppen,Utbildare och konsult,1990,1997,INACTIVE,Consulting,Professional
2100,484,0,Irwin Mitchell,Trainee Solicitor,2025-03,,ACTIVE,Other,Junior
2101,484,1,Irwin Mitchell,Trainee Solicitor,2023-08,2025-03,INACTIVE,Other,Junior
2102,484,2,Anthony Collins Solicitors LLP,Legal Assistant,2022-07,2023-06,INACTIVE,Other,Junior
2103,484,3,Centrum UNEP/GRID-Warszawa,Intern,2021-08,2021-08,INACTIVE,Other,Junior
2104,484,4,University of Birmingham Guild of Students,Bartender,2019-02,2021-06,INACTIVE,Other,Professional
2105,484,5,Green Caffè Nero,Barista,2018-07,2018-09,INACTIVE,Other,Professional
2106,485,0,Rein EDV GmbH - Medisol,Unternehmensinhaber,,,UNKNOWN,Other,Management
2107,486,0,Reinvigorate Group,Managing Director,2003-09,,ACTIVE,Other,Management
2108,486,1,Qube Design Ltd.,New Business Director,2000-06,2003-08,INACTIVE,Business Development,Director
2109,487,0,Salzlandsparkasse,Electronic Banking Spezialist,,,UNKNOWN,Other,Professional
2110,488,0,Hermes EDV-Beratung,EDI-Berater,,,UNKNOWN,Consulting,Professional
2111,489,0,Verna,Chief Operating Officer,2020-05,,ACTIVE,Other,Management
2112,489,1,VÍS Insurance Ltd (Vátryggingafélag Íslands),Procurement Manager,2017-09,2019-09,INACTIVE,Purchasing,Professional
2113,489,2,VÍS Insurance Ltd (Vátryggingafélag Íslands),Manager motorclaims,2008-04,2017-09,INACTIVE,Other,Professional
2114,489,3,VÍS Insurance Ltd (Vátryggingafélag Íslands),Claims Manager,2003,2008-04,INACTIVE,Other,Professional
2115,489,4,VÍS Insurance Ltd (Vátryggingafélag Íslands),Manager marine,2000-05,2003-05,INACTIVE,Other,Professional
2116,489,5,VÍS Insurance Ltd (Vátryggingafélag Íslands),Key Account Manager,1998-02,2000-04,INACTIVE,Sales,Professional
2117,489,6,Bylgjan,Radio Host,1989-02,2000-02,INACTIVE,Other,Professional
2118,490,0,Selbständig,Geschäftsführer Bergauer-Logistic,2001-04,,ACTIVE,Other,Management
2119,490,1,Bergauer-Pharmalogistik e.K.,Geschäftsführer,2012-01,,ACTIVE,Other,Management
2120,491,0,Infosys,Senior Technology Architect,2023-11,,ACTIVE,Information Technology,Senior
2121,491,1,Infosys,Technology Architect,2017-12,2024-03,INACTIVE,Information Technology,Senior
2122,491,2,IBM,Data Architect,2015-09,2017-10,INACTIVE,Information Technology,Professional
2123,491,3,Mindtree Limited,Senior Engineer,2010-04,2015-09,INACTIVE,Information Technology,Senior
2124,491,4,Datamatics Global Services Limited,Associate Consultant,2007-04,2010-03,INACTIVE,Consulting,Junior
2125,492,0,DB ProjektBau GmbH,Chief Executive Officer,,,UNKNOWN,Other,Management
2126,493,0,InterContinental Hotels Group (IHG®),Director Of Food And Beverage,2017-04,,ACTIVE,Other,Director
2127,493,1,Huntingdon Valley Country Club,Assistant General Manager,,,UNKNOWN,Other,Management
2128,494,0,John Hancock,Managing Sr. Underwriting Director,2025-03,,ACTIVE,Other,Senior
2129,494,1,John Hancock,Senior Underwriting Director,2024-07,2025-03,INACTIVE,Other,Director
2130,494,2,Global Atlantic Financial Group,"SVP, Chief Underwriter",2019-06,2023-12,INACTIVE,Other,Management
2131,494,3,Lincoln Financial Group,"AVP, Associate Chief Underwriter",1999-03,2019-05,INACTIVE,Other,Management
2132,494,4,Life of Virginia,Brokerage Senior Underwriter,1997-09,1999-02,INACTIVE,Other,Senior
2133,494,5,MassMutual,Life Underwriter,1993-09,1996-09,INACTIVE,Other,Professional
2134,495,0,msg global solutions,Head of Business Unit Finance | Executive Vice President,2023-06,,ACTIVE,Other,Lead
2135,495,1,Capstone Consulting,Managing Director,2022-11,2023-12,INACTIVE,Other,Management
2136,495,2,ifb SE,Head of Strategic Markets,1997-05,2022-11,INACTIVE,Business Development,Lead
2137,496,0,CBRE GWS GmbH,Facility Coordinator CBRE GWS GmbH,2017-12,,ACTIVE,Administrative,Lead
2138,496,1,ISS Facility Services,Facility Coordinator,2017-12,,ACTIVE,Administrative,Lead
2139,496,2,swisswindows AG,Projektleiter Fensterbau,,,UNKNOWN,Project Management,Lead
2140,497,0,CCA Corporate Counsel Advisors,Director,2025-02,,ACTIVE,Other,Director
2141,497,1,Institute of Corporate Directors Malaysia (ICDM),Member,2020-01,,ACTIVE,Other,Professional
2142,497,2,CHECK-6 SOLUTIONS LIMITED,Director,2019-12,2025-02,INACTIVE,Other,Director
2143,497,3,OK3 Limited,Director,2019-12,2025-02,INACTIVE,Other,Director
2144,497,4,Check-6 International Inc.,"Executive Vice President, General Counsel and Corporate Secretary",2015-11,2025-02,INACTIVE,Other,Management
2145,497,5,Robert R Peters II PLLC,Managing Partner,2012-11,2015-11,INACTIVE,Business Development,Management
2146,497,6,Heroux Partners PLLC,"Partner, Attorney",2011-10,2012-10,INACTIVE,Other,Management
2147,497,7,"Jones, Gotcher & Bogan, P.C.",Partner/Director,1994-04,2011-10,INACTIVE,Business Development,Director
2148,498,0,Brunswick Group,Associate,2021-10,,ACTIVE,Other,Junior
2149,498,1,CDU Deutschlands,Spezialist für strategische Kommunikation,2017-04,2021-10,INACTIVE,Marketing,Professional
2150,498,2,CDU Deutschlands,Projektleiter „Verständliche Sprache/Framing/Botschaftenmanagement“,2012-04,2021-10,INACTIVE,Project Management,Lead
2151,498,3,CDU Deutschlands,Teamleiter „Kampagnenplanung und Strategische Kommunikation“,2014-09,2017-04,INACTIVE,Marketing,Lead
2152,498,4,CDU Deutschlands,Referent Politische Kommunikation,2007-04,2014-08,INACTIVE,Marketing,Professional
2153,498,5,Nachrichtenagentur ddp,Volontär,2005-07,2007-03,INACTIVE,Other,Junior
2154,498,6,Altana AG/Herbert-Quandt-Stiftung,Wissenschaftlicher Mitarbeiter der Berliner Konzernrepräsentanz,2003-02,2005-06,INACTIVE,Other,Professional
2155,498,7,BILD ZEITUNG Axel Springer Verlag u. a.,Freier Journalist,1997-06,2005-06,INACTIVE,Other,Professional
2156,499,0,Action Sales Food Service Equipment & Supplies,Buyer,2021-11,,ACTIVE,Purchasing,Professional
2157,499,1,Grocery Outlet,Department Lead and Replenishment Buyer,2021-01,2021-11,INACTIVE,Purchasing,Lead
2158,499,2,Houdini Wine Country Gift Baskets,Excel Order Form Specialist,2020-11,2021-01,INACTIVE,Administrative,Professional
2159,499,3,North American Tile,Order Entry,2016-07,2018-11,INACTIVE,Administrative,Professional
2160,500,0,Selbstständig,Radiologe,,,UNKNOWN,Other,Professional
2161,501,0,Leatherman Tool Group,Warranty Service Specialist,2020-10,,ACTIVE,Customer Support,Professional
2162,501,1,Hugo Frauenhof GmbH,Logistiker,2008-03,2020-10,INACTIVE,Other,Professional
2163,501,2,Georg Fischer,Betriebliche Ausbildung,1998-09,2001-01,INACTIVE,Other,Junior
2164,502,0,Cognizant,HR - Talent Manager,2015-03,,ACTIVE,Human Resources,Professional
2165,502,1,Cognizant,Learning Executive,2013-03,2015-03,INACTIVE,Human Resources,Professional
2166,502,2,Cognizant,Senior Systems Engineer,2011-02,2013-03,INACTIVE,Information Technology,Senior
2167,502,3,Freelance,Freelance Photographer,2011-12,,ACTIVE,Other,Professional
2168,502,4,CSS Corp,Support Engineer,2008-07,2011-02,INACTIVE,Customer Support,Professional
2169,503,0,vialytics,Senior Director of Sales & SDR Germany,2025-01,,ACTIVE,Sales,Director
2170,503,1,vialytics,Director of Sales & SDR Germany,2023-07,,ACTIVE,Sales,Director
2171,503,2,Tiba Projektservice GmbH,Business-Manager,2023-03,2023-07,INACTIVE,Other,Professional
2172,503,3,BBGA GmbH,Geschäftsleiter & Prokurist,2020-09,2023-03,INACTIVE,Other,Lead
2173,503,4,hitcom gmbh,Prokurist und Mitglied der Geschäftsleitung,2016-03,2020-09,INACTIVE,Other,Management
2174,503,5,Leber Hygiene-Service GmbH,Leitende Stelle Marketing & Vertrieb,1999-03,2016-03,INACTIVE,Marketing,Lead
2175,504,0,Grosvenor Capital Management,Investment Associate,2008-08,2011-08,INACTIVE,Other,Junior
2176,504,1,Wells Capital Management,Richard Weiss Investment Team Intern,2007-04,2008-01,INACTIVE,Other,Junior
2177,504,2,Wells Capital Management,Operations Clerk,2006-06,2007-03,INACTIVE,Administrative,Junior
2178,504,3,JPMorgan Chase,Teller,2005-08,2006-01,INACTIVE,Administrative,Professional
2179,505,0,GLS,Addetto alla logistica,2022-08,,ACTIVE,Other,Professional
2180,506,0,selbständig,Unternehmer,,,UNKNOWN,Other,Management
2181,506,1,Xsenses GmbH,CEO,2020-10,,ACTIVE,Other,Management
2182,507,0,"chunghwa Telecom co.,Ltd",Senior director,,,UNKNOWN,Other,Director
2183,508,0,PPD,Assistant Clinical Research Associate,2023-06,,ACTIVE,Other,Junior
2184,508,1,Greeneeng,Chief Operating Officer,2019-01,,ACTIVE,Other,Management
2185,508,2,AniCura Tierklinik Thun,Assistant Vet.med,2020-08,2023-05,INACTIVE,Other,Junior
2186,508,3,AniCura Tierklinik Thun,Student Assistant Vet.med,2018-12,2022-10,INACTIVE,Other,Junior
2187,508,4,Schul- und Sportanlage Gotthelf,Janitor,2008-04,2023-05,INACTIVE,Administrative,Professional
2188,508,5,Tierpark Dählhölzli,Information Specialist,2016-04,2021-10,INACTIVE,Information Technology,Professional
2189,508,6,Swiss Military,Spotter,2012-02,2018-09,INACTIVE,Other,Professional
2190,509,0,eccoform production GmbH,Office Administrator,2011-08,,ACTIVE,Administrative,Professional
2191,509,1,eccoform production GmbH,Reinigungskraft,2008-04,2011-07,INACTIVE,Administrative,Professional
2192,509,2,Fachhandel Ehses,Office Administrator,2020-06,2021-08,INACTIVE,Administrative,Professional
2193,509,3,Landhaus Kuntz,Büromanagement,2007-11,2009-03,INACTIVE,Administrative,Professional
2194,509,4,Bungert oHG,Bürokauffrau,2006-08,2007-11,INACTIVE,Administrative,Professional
2195,510,0,DEWESoft Deutschland GmbH,Regionaler Vertriebsleiter,2013-03,,ACTIVE,Sales,Lead
2196,510,1,DEWETRON GmbH,Sales Manager,2002-10,2013-02,INACTIVE,Sales,Professional
2197,510,2,ADM ADM Messtechnik,Sales Manager,1999-01,2002-09,INACTIVE,Sales,Professional
2198,510,3,ZSW Stuttgart,Technisch-wissenschaftlicher Mitarbeiter,1998-06,1998-12,INACTIVE,Information Technology,Professional
2199,511,0,Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ) GmbH,Portfolio Manager,2022-01,,ACTIVE,Other,Professional
2200,511,1,Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ) GmbH,Project Manager,2020-01,2020-12,INACTIVE,Project Management,Professional
2201,511,2,Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ) GmbH,Team Leader,2016-08,2019-12,INACTIVE,Other,Lead
2202,511,3,Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ) GmbH,Project Manager,2010-11,2016-05,INACTIVE,Project Management,Professional
2203,511,4,Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ) GmbH,Technical Advisor,2006-09,2010-11,INACTIVE,Consulting,Professional
2204,511,5,GTZ,Intern,2004-10,2005-04,INACTIVE,Other,Junior
2205,512,0,Innocard Loyalty AG,Inhaber,2024-05,,ACTIVE,Other,Management
2206,513,0,"TTI, Inc. - Europe",Technical Development Manager - Interconnect,2024-10,,ACTIVE,Information Technology,Professional
2207,513,1,Nice News Coming Soon,"Next update coming on October 1, 2024",2024-07,2024-10,INACTIVE,Other,Professional
2208,513,2,Avnet Abacus,Senior Field Application Engineer,2021-06,2024-07,INACTIVE,Sales,Senior
2209,513,3,Avnet Abacus,Senior Business Development Manager - Emech for Germany South-West & Switzerland,2018,2021,INACTIVE,Business Development,Senior
2210,513,4,Avnet Abacus,Business Development Manager - Interconnect & Cable Assembly´s,2012,2018,INACTIVE,Business Development,Professional
2211,513,5,Avnet Abacus,Produktspezialist - Interconnect,2009,2018,INACTIVE,Other,Professional
2212,513,6,Deltrona / Deltron GmbH,Produktspezialist - Interconnect,2002,2009,INACTIVE,Other,Professional
2213,514,0,Wälchli und Partner AG,Partner und VRP,2001-06,,ACTIVE,Business Development,Management
2214,514,1,Wälchli & Partner AG,dipl. Bauingenieur FH/STV,2001-06,,ACTIVE,Other,Professional
2215,515,0,Winning BLW Group,Vice President,2020-11,,ACTIVE,Other,Management
2216,516,0,iCore,CFO,2014-06,2023-04,INACTIVE,Other,Management
2217,516,1,Imperia Pizza,Chief Financial Officer,2012-09,2014-06,INACTIVE,Other,Management
2218,516,2,Iveco Capital,Group Financial Controller,2011-07,2012-09,INACTIVE,Other,Lead
2219,516,3,Yota de Nicaragua,Finance controller,2009-12,2011-04,INACTIVE,Other,Professional
2220,516,4,Mineral Trading,Head of Finance department/Deputy of CFO,2004-03,2009-05,INACTIVE,Other,Lead
2221,517,0,Quest Equity,Chief Executive Officer,2024-05,,ACTIVE,Other,Management
2222,517,1,Aperack,President,2023-05,2024-09,INACTIVE,Other,Management
2223,518,0,Einzelunternehmen,Programmierer,2003-04,,ACTIVE,Information Technology,Professional
2224,519,0,Krones,Global Mobility Consultant,2023-09,,ACTIVE,Consulting,Professional
2225,519,1,BAUER Group,HR-Manager International,2019-07,2023-09,INACTIVE,Human Resources,Professional
2226,519,2,BAUER Group,HR Assistant Manager,2017-07,2019-07,INACTIVE,Human Resources,Lead
2227,519,3,Continental,Intern,2013-10,2014-03,INACTIVE,Other,Junior
2228,520,0,Privatpraxis für Orthopädie und Naturheilverfahren,"Facharzt für Orthopädie und Unfallchirurgie,Chirurgie Chirotherapie, , Naturheilverfahren",2012-02,,ACTIVE,Other,Professional
2229,520,1,Ameos Klinikum Schönebeck,Oberarzt Orthopädie und Unfallchirurgie,2007-11,2011-05,INACTIVE,Other,Senior
2230,521,0,Smurfit Westrock,Qualitätsmanager,2024-07,,ACTIVE,Project Management,Lead
2231,521,1,Smurfit Kappa,Qualitätsmanager,2020-01,,ACTIVE,Project Management,Lead
2232,521,2,Hillekamp Etiketten,Assistent der Geschäfts- und Betriebsleitung,2015-03,2019-12,INACTIVE,Administrative,Lead
2233,521,3,Der Küchenmacher,Sachbearbeiter,2012-11,2014-11,INACTIVE,Administrative,Professional
2234,521,4,Goldfield B.V.,Sachbearbeiter,2006-02,2012-10,INACTIVE,Administrative,Professional
2235,521,5,Deutsche Telekom AG,Kaufmännischer Mitarbeiter,2003-05,2005-03,INACTIVE,Administrative,Professional
2236,522,0,"Mimetics, LLC",CEO,2015-01,,ACTIVE,Other,Management
2237,522,1,"Criterion Capital, LLC",Principal,2010-06,,ACTIVE,Other,Senior
2238,522,2,"Bright View Technologies, Inc",Co-Founder,2002-10,2010-02,INACTIVE,Other,Management
2239,522,3,"Fusion Ventures, LLC",Finance Partner,1998-09,2001,INACTIVE,Other,Professional
2240,522,4,Duke University,Research Mathematics,1995-09,1998-06,INACTIVE,Other,Professional
2241,522,5,Prudential Bache,Managing Director International Mergers and Acquisitions,1984-06,1991-07,INACTIVE,Other,Management
2242,522,6,Lehman Brothers,VP M&A,1981-01,1986-01,INACTIVE,Other,Management
2243,523,0,ALDI Nord,Senior Manager,2023-01,,ACTIVE,Other,Senior
2244,523,1,Heger Consulting,Consultant,2018-08,2023-01,INACTIVE,Consulting,Professional
2245,523,2,Promogifts SIA,CEO,2019-11,2022-01,INACTIVE,Other,Management
2246,523,3,KDM Handels-GmbH,Geschäftsführer,2013-12,2018-08,INACTIVE,Other,Management
2247,523,4,CPD-Promotion,Geschäftsführer,2010-10,2013-11,INACTIVE,Other,Management
2248,524,0,Selbstständig,DayTrader,2017-08,,ACTIVE,Other,Professional
2249,524,1,TalentRocket GmbH,Senior Business Development Manager,2017-10,2018-06,INACTIVE,Business Development,Senior
2250,524,2,Hanseteam Partner für Personal GmbH,Consultant,2016-04,2017-09,INACTIVE,Consulting,Professional
2251,524,3,SPENDIT AG,Regional Sales Manager,2015-05,2016-03,INACTIVE,Sales,Professional
2252,524,4,Randstad,Consultant,2014-11,2015-04,INACTIVE,Consulting,Professional
2253,524,5,Bausparkasse Schwäbisch Hall,Consultant,2013-10,2014-10,INACTIVE,Consulting,Professional
2254,524,6,KfW,Account-Manager,2013-07,2013-10,INACTIVE,Sales,Professional
2255,525,0,Webasto Group,VP Purchasing & Supplier Quality Webasto China,2025-02,,ACTIVE,Purchasing,Management
2256,525,1,Webasto Group,VP R&D China,2018-01,2025-03,INACTIVE,Other,Management
2257,525,2,Gestamp,"Managing Director Autotech Engineering (Shanghai), R&D Director China of BU Chassis and BiW, Gestamp",2016-08,2017-12,INACTIVE,Information Technology,Management
2258,525,3,BENTELER Automotive,Head of Business Unit Structures China & Technical Director Business Unit Structures Asia Pacific,2014-08,2016-07,INACTIVE,Other,Lead
2259,525,4,BENTELER Automotive,TD AP,2010-03,2016-07,INACTIVE,Other,Professional
2260,525,5,Benteler Engineering Services,Managing Director,2013-11,2014-07,INACTIVE,Other,Management
2261,526,0,Freiberuflich,SAP Berater,,,UNKNOWN,Consulting,Professional
2262,527,0,Deloitte Digital,Deloitte Digital,,,UNKNOWN,Consulting,Professional
2263,528,0,Clark National Accounts,Equipment Project Manager,2025-02,,ACTIVE,Project Management,Professional
2264,528,1,Lidl Ireland,Project Manager,2024-01,2024-11,INACTIVE,Project Management,Professional
2265,528,2,Lidl Ireland,Graduate Management Program,2022-09,2024-03,INACTIVE,Other,Junior
2266,528,3,tegut... gute Lebensmittel GmbH & Co. KG,Logistics Associate,2016,2021,INACTIVE,Other,Junior
2267,528,4,tegut... gute Lebensmittel GmbH & Co. KG,Student Intern,2014,2015,INACTIVE,Other,Junior
2268,529,0,"Kunshan lian da information technology co., LTD",Web front-end engineer,,,UNKNOWN,Information Technology,Professional
2269,529,1,"Kunshan lian da information technology co., LTD","lian da information technology co., LTD",2013-08,,ACTIVE,Other,Professional
2270,530,0,Washington's Best Guides LLC,Business Owner,2017-02,,ACTIVE,Other,Management
2271,530,1,Karen Pohlmann Miller,Owner,2010-04,,ACTIVE,Other,Management
2272,530,2,The Pampered Chef,Independent Consultant,2003-04,2010-04,INACTIVE,Consulting,Professional
2273,531,0,CROWDFOX GmbH,Geschäftsführer - CEO,2020-08,,ACTIVE,Other,Management
2274,531,1,SchaeferJuede Consulting,Co-Founder,2019-07,,ACTIVE,Other,Management
2275,531,2,hahn+friends group,Beiratsmitglied,2020-06,2022-12,INACTIVE,Other,Management
2276,531,3,Kerkhoff Group,Geschäftsführer,2018-01,2019-06,INACTIVE,Other,Management
2277,531,4,Kerkhoff Consulting GmbH,Vorsitzender der Geschäftsführung,2015-03,2017-12,INACTIVE,Other,Management
2278,531,5,Kerkhoff Consulting GmbH,Geschäftsführer,2007-01,2015-02,INACTIVE,Other,Management
2279,531,6,Kerkhoff Consulting GmbH,Consultant/Prokurist,1998-10,2006-12,INACTIVE,Consulting,Professional
2280,532,0,10X Health System,EVP Strategic Partnerships,2025-02,,ACTIVE,Business Development,Professional
2281,532,1,United States Army Special Operations Command,U.S. Army,2004-03,2025-01,INACTIVE,Other,Professional
2282,532,2,Shift,Defense Venture Fellow,2023-08,2023-12,INACTIVE,Other,Professional
2283,532,3,Aquila Multifamily,Managing Partner,2020-08,2023-01,INACTIVE,Business Development,Management
2284,532,4,Ford Motor Company,Ford,2001-08,2004-02,INACTIVE,Other,Professional
2285,533,0,Service Experts Heating & Air Conditioning,Senior HVAC Technician,2022-10,,ACTIVE,Other,Senior
2286,533,1,YEG Handyman,Owner,2019-11,2022-10,INACTIVE,Other,Management
2287,533,2,Amazon,Area Manager,2020-06,2020-07,INACTIVE,Sales,Lead
2288,533,3,TD,Operations Officer,2019-05,2020-04,INACTIVE,Other,Professional
2289,533,4,Alta-Fab Structures Ltd,Maintenance Technician,2016-06,2017-01,INACTIVE,Information Technology,Professional
2290,533,5,Black Diamond Group,Maintenance Technician,2013-06,2015-07,INACTIVE,Information Technology,Professional
2291,533,6,Benchmark construction,HVAC/R Technician,2012-10,2013-06,INACTIVE,Other,Professional
2292,533,7,Grove Heating,HVAC/R Technician,2012-04,2012-10,INACTIVE,Other,Professional
2293,533,8,Demko Ventilation,HVAC/R Technician,2011-04,2012-04,INACTIVE,Other,Professional
2294,533,9,Race Mechanial Systems Inc.,HVAC/R Technician,2010-04,2011-04,INACTIVE,Other,Professional
2295,534,0,AkzoNobel,Non Executive Director - Member of the Supervisory Board,2025-04,,ACTIVE,Other,Management
2296,534,1,LANXESS,Non Executive Director - Member of the Supervisory Board,2024-05,,ACTIVE,Other,Management
